0,1,2,3,4,5,6,7,8,9,10,11
0.001000000000,0.001873817423,0.003511191734,0.006579332247,0.012328467394,0.023101297001,0.043287612811,0.081113083079,0.151991108295,0.284803586844,0.533669923121,1.000000000000
0.000000018925,0.000000750377,0.000000468855,0.000045552671,0.000052769207,0.000013525226,0.000022124276,0.000567761352,0.007250091188,0.017814781637,0.017306043721,0.096210828769
0.000000183277,0.000000521260,0.000002936983,0.000000721966,0.000024558695,0.000153936242,0.000077877740,0.000775138253,0.003845387531,0.018861943566,0.019728131360,0.654497988960
0.000000004857,0.000000673072,0.000000737950,0.000012454459,0.000000439599,0.000458009825,0.000346207308,0.000184496966,0.000076141694,0.003946159960,0.097739419288,0.172079684322
0.000000233783,0.000002019222,0.000000699170,0.000001790736,0.000035657263,0.000334485739,0.000770359247,0.000075960777,0.000787826595,0.006175151112,0.081877807875,0.061318935432
0.000000117380,0.000000129210,0.000006877714,0.000000429508,0.000035106410,0.000066097345,0.000615321846,0.000296265930,0.005882391138,0.013444923901,0.028748084012,0.169977927581
0.000000390315,0.000000503432,0.000000924641,0.000002277643,0.000025060370,0.000100479845,0.000811781033,0.000228686089,0.001315963821,0.007400829562,0.086104175762,0.429890257380
0.000000090220,0.000000692137,0.000000843195,0.000004201168,0.000063240868,0.000096726235,0.001471933694,0.000340447351,0.000294564192,0.039508595775,0.110305612155,0.032771324789
0.000000014022,0.000000265944,0.000001531475,0.000003869267,0.000017767051,0.000204266801,0.002483843011,0.001875119611,0.004476635876,0.028691537247,0.005648358717,0.067084238062
0.000001195846,0.000000012568,0.000004705792,0.000014782708,0.000009392115,0.000279197143,0.000322215202,0.000481878963,0.006152433623,0.011977593904,0.107528220668,0.293106692329
0.000000098316,0.000000971207,0.000001627209,0.000007189717,0.000018073496,0.000091818577,0.000491486725,0.000411040751,0.001574429881,0.018461303894,0.031785688459,0.112901216769
0.000000460104,0.000001056666,0.000005093298,0.000002046522,0.000007771180,0.000054777332,0.000106930067,0.001400661795,0.000762059002,0.006412507028,0.024782781714,0.350983421507
0.000000232297,0.000000284872,0.000005380292,0.000002220565,0.000010950748,0.000137408067,0.000148557211,0.000878067426,0.005959764519,0.033925709058,0.245801945448,0.141535381826
0.000000562101,0.000000102197,0.000002687123,0.000000444453,0.000008523164,0.000043125671,0.000235605749,0.000402037123,0.030959751306,0.011612789298,0.011360291865,0.196269353527
0.000000009510,0.000001560315,0.000000651101,0.000004269313,0.000009569597,0.000007262474,0.000207608621,0.000129313119,0.010344624246,0.029179632341,0.193625680892,0.395911035866
