0,1,2
3.149570323978,-1.000000000000,-1.000000000000
0.000000000000,0.000000000000,0.000000000000
0.069153012763,0.013194327548,0.495018959785
0.069153012763,0.013194327548,0.495018959785
0.487634337569,-0.047748228182,0.003068787480
0.225539254833,0.298768151439,0.245179435643
-0.151877286259,0.115134647295,-0.255244027893
0.522372233215,-0.315445377069,-0.258648056106
0.122037549690,0.261698790232,-0.375042667551
0.439594484927,0.002659845756,-0.061957120281
-0.221338006661,0.919824093418,-0.152054450540
0.057263364735,0.150419360720,0.282689286232
0.483801517922,0.206548283120,0.445556048060
-0.474719289694,0.240456644494,0.055879089844
0.048811853567,0.497206733703,-0.020071544817
0.048811853567,0.497206733703,-0.020071544817
0.000000000000,0.000000000000,0.000000000000
