0,1,2
3.141592653590,-1.000000000000,-1.000000000000
0.000000000000,0.000000000000,0.000000000000
-0.077017748920,-0.121460747523,0.478869035502
-0.077017748920,-0.121460747523,0.478869035502
0.426897858596,-0.141650015836,-0.218388395615
0.360314939332,0.362450307048,0.136131366557
-0.033962231569,0.170963834477,-0.357843186981
0.541785026757,-0.346295361819,-0.399369820012
-0.031968465578,0.169214386216,-0.548677280862
0.309078504274,-0.085408569078,-0.206614007034
-0.339654540443,0.805796648818,-0.285372274940
-0.056679326628,0.014217773304,0.158780707282
0.356867249411,0.057892513651,0.318107699977
-0.444673576497,0.228209339743,-0.013634794453
0.215252588178,0.427981055732,0.143173109269
0.215252588178,0.427981055732,0.143173109269
0.000000000000,0.000000000000,0.000000000000
