0,1,2
3.141592653590,-1.000000000000,-1.000000000000
0.000000000000,0.000000000000,0.000000000000
-0.152641351024,0.184694341809,0.071334550263
-0.152641351024,0.184694341809,0.071334550263
-0.110462359764,-0.214052422769,-0.066930018542
-0.324289113886,-0.355698756140,0.242480362231
-0.034145025586,0.483727990652,-0.377757994966
-0.082587693509,0.365193549173,0.179114050531
-0.419853899005,-0.265671856698,0.498349712755
0.123752911753,-0.226998009014,0.313629375050
-0.039522276358,-0.095896723353,-0.186474026079
-0.713506996365,0.111918424710,-0.454180912196
-0.038409381802,0.056572270529,-0.364349165289
0.197567746705,0.147974863105,0.039628592595
-0.152641351024,0.184694341809,0.071334550263
-0.152641351024,0.184694341809,0.071334550263
0.000000000000,0.000000000000,0.000000000000
