0,1,2
3.500352074918,-1.000000000000,-1.000000000000
0.000000000000,0.000000000000,0.000000000000
0.193726233389,0.281907578372,0.364689270137
0.193726233389,0.281907578372,0.364689270137
0.753241421595,0.358881583288,0.427714839315
0.844072369318,0.420309375297,-0.162377924538
0.221959336424,0.319376334073,-0.569758164313
0.205263372879,0.407212346617,-0.073285560904
-0.307249800661,0.939432347832,-0.028264152511
0.608460858142,0.798697722863,0.182057267881
0.128902373644,1.059624827020,-0.096530816188
0.467939363664,-0.350344309241,0.467989857437
-0.801618564030,0.985695038689,0.836661169735
-0.540051561331,0.756084432870,-0.538271948176
-0.021522091794,0.400689393247,-0.298303217724
-0.021522091794,0.400689393247,-0.298303217724
0.000000000000,0.000000000000,0.000000000000
