0,1,2
3.412856501140,-1.000000000000,-1.000000000000
0.000000000000,0.000000000000,0.000000000000
-0.141177739338,0.194420721825,0.069061051543
-0.141177739338,0.194420721825,0.069061051543
-0.472548412505,0.265360638218,0.245923799596
-0.442755370693,-1.048718283013,-0.534915102317
0.075653338731,1.828830402014,-0.390303159718
-1.310749436812,0.368083602318,0.802418045737
-0.420876828116,-1.114576677818,0.231369742227
0.823151654097,0.756615342649,-0.274086138480
-0.029919427107,1.867249410385,0.318206702479
-1.802397219423,-0.699736622465,-0.083447923153
0.851547701940,0.292025406280,-0.654952563897
-0.092182952498,0.547910177279,0.105203112331
-0.141177739338,0.194420721825,0.069061051543
-0.141177739338,0.194420721825,0.069061051543
0.000000000000,0.000000000000,0.000000000000
